transaction_real_price,city,exclusive_use_area,floor,total_parking_capacity_in_site,total_household_count_in_sites,apartment_building_count_in_sites,supply_area,total_household_count_of_area_type,room_count,bathroom_count,heat_fuel_cogeneration,heat_fuel_gas,heat_type_central,heat_type_district,heat_type_individual,front_door_structure_corridor,front_door_structure_mixed,front_door_structure_stairway
880000000,1,75.09,9,2091.0,1230,9,79.33,380,2.0,1.0,1,0,0,1,0,1,0,0
639000000,1,84.762,16,982.0,836,8,110.0,56,3.0,2.0,0,1,0,0,1,0,0,1
555000000,1,84.85,1,293.0,254,3,107.79,72,3.0,2.0,0,1,0,0,1,0,0,1
450000000,0,84.6389,42,4599.0,2752,14,113.65,772,3.0,2.0,0,1,0,0,1,0,0,1
375000000,1,59.58,18,2110.0,2496,23,83.38,636,3.0,1.0,0,1,0,0,1,1,0,0
380000000,1,79.25,1,994.0,3315,21,107.99,840,3.0,1.0,1,0,0,1,0,1,0,0
170000000,1,59.38,11,1239.0,1676,21,83.04,0,3.0,1.0,1,0,0,1,0,0,1,0
398000000,1,109.27,18,454.0,406,3,139.26,80,4.0,2.0,0,1,0,0,1,0,0,1
293000000,0,85.0,18,619.0,362,3,108.11,266,3.0,2.0,0,1,0,0,1,0,0,1
570000000,1,59.8848,22,753.0,738,11,79.41,376,3.0,2.0,1,0,0,1,0,0,0,1
258000000,1,53.96,8,254.0,420,4,75.19,270,3.0,1.0,1,0,0,1,0,1,0,0
393000000,1,84.8,8,113.0,105,1,109.82,51,3.0,2.0,0,1,0,0,1,0,0,1
415000000,1,53.88,7,1285.0,2550,34,74.74,480,2.0,1.0,1,0,0,1,0,1,0,0
117000000,1,54.54,1,149.0,299,4,72.06,91,2.0,1.0,0,1,0,0,1,1,0,0
445000000,1,84.79,8,459.0,379,7,108.12,98,3.0,2.0,1,0,0,1,0,0,0,1
417500000,1,59.89,5,912.0,912,8,76.96,330,2.0,1.0,1,0,0,0,1,1,0,0
325000000,1,71.5141,1,149.0,129,3,88.38,12,3.0,2.0,0,1,0,0,1,0,0,1
230000000,0,59.895,14,1497.0,1280,11,84.64,192,3.0,1.0,0,1,0,0,1,0,0,1
720000000,1,72.85,3,3012.0,2938,16,99.67,521,3.0,1.0,0,1,0,0,1,1,0,0
140000000,0,65.43,1,140.0,140,4,76.53,50,3.0,2.0,0,1,0,0,1,0,0,1
317000000,1,59.96,13,1179.0,987,13,84.66,365,3.0,1.0,1,0,0,1,0,1,0,0
53000000,0,49.94,1,326.0,1080,7,72.95,270,2.0,1.0,0,1,0,0,1,1,0,0
370000000,1,84.78,15,1188.0,1329,16,102.5,384,3.0,2.0,0,1,0,0,1,0,0,1
285000000,1,84.17,3,282.0,445,5,97.41,224,3.0,2.0,0,1,0,0,1,0,0,1
1900000000,1,94.49,21,2454.0,1278,13,125.49,250,3.0,2.0,1,0,0,1,0,0,0,1
295000000,1,59.99,8,1346.0,1168,17,80.89,469,3.0,1.0,0,1,0,0,1,0,0,1
400000000,1,46.75,3,1710.0,855,6,59.13,210,2.0,1.0,0,1,1,0,0,1,0,0
189000000,0,84.73,8,494.0,444,8,112.36,105,3.0,2.0,1,0,0,1,0,0,0,1
223000000,0,84.8598,4,1309.0,1048,11,112.25,567,3.0,2.0,0,1,0,0,1,0,0,1
238000000,0,84.77,11,355.0,346,4,107.42,208,3.0,2.0,0,1,0,0,1,0,0,1
253000000,0,84.93,6,4700.0,1746,18,104.16,580,3.0,2.0,0,1,0,0,1,0,0,1
63000000,0,59.94,11,206.0,287,2,81.44,102,3.0,1.0,0,1,0,0,1,0,0,1
165000000,0,59.8,17,3776.0,3382,35,78.1,200,3.0,1.0,0,1,0,0,1,0,0,1
680000000,1,59.97,28,4113.0,2678,35,86.43,424,3.0,2.0,1,0,0,1,0,0,0,1
300000000,0,84.96,21,2651.0,1898,16,107.55,396,3.0,2.0,0,1,0,0,1,0,0,1
152310000,0,84.6588,1,918.0,712,15,111.48,46,3.0,2.0,0,1,0,0,1,0,0,1
190000000,1,33.18,9,1650.0,1650,12,47.2,486,2.0,1.0,1,0,0,1,0,1,0,0
388000000,1,84.6,9,266.0,420,4,106.1,68,3.0,2.0,1,0,0,1,0,0,0,1
160000000,1,59.76,8,1544.0,1544,9,83.46,558,3.0,1.0,0,1,0,0,1,1,0,0
258000000,0,77.14,27,296.0,288,1,99.75,118,3.0,2.0,0,1,0,0,1,0,0,1
438000000,1,84.57,14,2504.0,1983,26,107.57,690,3.0,2.0,0,1,0,0,1,0,0,1
508000000,1,73.133,13,2554.0,2462,31,100.88,702,3.0,2.0,0,1,0,0,1,0,0,1
308000000,1,47.4,8,633.0,557,7,65.61,13,2.0,1.0,1,0,0,1,0,1,0,0
250000000,1,49.93,5,1650.0,1650,12,71.0,492,3.0,1.0,1,0,0,1,0,1,0,0
192000000,1,59.85,6,326.0,410,3,83.7,175,2.0,1.0,0,1,1,0,0,1,0,0
160000000,0,84.88799999999998,7,619.0,362,3,108.11,266,3.0,2.0,0,1,0,0,1,0,0,1
177000000,0,84.85,15,1263.0,916,14,110.37,333,3.0,2.0,0,1,0,0,1,0,0,1
340000000,1,84.59,16,1676.0,1278,7,105.0,585,3.0,2.0,0,1,0,0,1,0,0,1
310000000,1,84.4,7,610.0,532,6,107.41,186,3.0,2.0,0,1,0,0,1,0,0,1
450000000,1,84.82,5,256.0,156,3,113.97,12,3.0,2.0,0,1,0,0,1,0,0,1
375830000,1,68.21,20,381.0,109,1,89.24,44,2.0,1.0,0,1,0,0,1,1,0,0
480000000,1,84.55,16,159.0,184,2,106.17,108,3.0,1.0,0,1,0,0,1,0,0,1
185000000,1,43.2,9,680.0,2256,20,59.34,792,2.0,1.0,1,0,0,1,0,1,0,0
460000000,1,59.82,10,146.0,154,1,74.52,54,3.0,1.0,0,1,0,0,1,1,0,0
290000000,1,59.9,1,581.0,548,7,79.55,48,3.0,2.0,1,0,0,1,0,0,0,1
138000000,0,84.975,14,217.0,454,5,105.81,138,3.0,2.0,1,0,0,0,1,0,1,0
372000000,1,72.49,4,384.0,480,5,88.11,56,3.0,1.0,0,1,0,0,1,0,0,1
410000000,1,54.94,12,617.0,1352,12,75.55,834,2.0,1.0,1,0,0,1,0,1,0,0
244000000,0,68.76,4,590.0,1180,11,85.13,330,3.0,1.0,0,1,0,0,1,0,0,1
740000000,1,84.98,10,2780.0,2198,40,109.07,584,3.0,2.0,0,1,0,0,1,0,0,1
250000000,1,98.5,23,614.0,254,1,133.02,20,3.0,2.0,0,1,0,0,1,0,0,1
495000000,1,84.87,8,2721.0,2002,25,110.17,577,3.0,2.0,0,1,0,0,1,0,0,1
535000000,1,82.94,24,3012.0,2938,16,113.5,434,3.0,2.0,0,1,0,0,1,0,0,1
310000000,1,84.96,18,907.0,1113,14,109.23,693,3.0,2.0,0,1,0,0,1,0,0,1
204000000,1,84.94,1,173.0,206,2,104.9,86,3.0,2.0,0,1,0,0,1,0,0,1
950000000,1,84.99,8,7876.0,5563,65,109.2,118,3.0,2.0,1,0,0,1,0,0,0,1
385000000,1,76.51,14,2328.0,2328,18,94.25,360,3.0,2.0,1,0,0,1,0,0,0,1
162700000,0,120.82,21,541.0,987,13,141.69,130,4.0,2.0,0,1,0,0,1,0,0,1
431000000,1,68.86,3,1500.0,2029,23,95.47,308,3.0,1.0,1,0,0,1,0,1,0,0
930000000,1,84.09,9,567.0,498,7,101.23,150,3.0,2.0,0,1,0,0,1,0,0,1
424000000,1,84.93,3,294.0,237,3,111.76,79,3.0,2.0,0,1,0,0,1,0,0,1
382000000,1,79.984,15,384.0,352,4,106.22,153,3.0,2.0,0,1,0,0,1,0,0,1
355000000,1,49.8,7,554.0,1004,6,70.18,494,2.0,1.0,1,0,0,1,0,1,0,0
1100000000,1,84.9984,20,4443.0,3002,34,111.08,133,3.0,2.0,1,0,0,1,0,0,0,1
214000000,1,39.6,5,554.0,1004,6,55.81,322,2.0,1.0,1,0,0,1,0,1,0,0
270000000,1,59.94,15,393.0,684,6,80.24,363,2.0,1.0,0,1,0,0,1,1,0,0
245000000,0,59.8302,8,1967.0,1758,19,79.18,220,3.0,2.0,1,0,0,1,0,0,0,1
505000000,1,114.75,14,2366.0,1971,28,141.56,396,4.0,2.0,0,1,0,0,1,0,0,1
345000000,1,59.89,3,1299.0,1080,8,76.91,165,2.0,1.0,0,1,1,0,0,1,0,0
81500000,0,62.0,4,520.0,520,9,69.44,125,3.0,1.0,0,1,0,0,1,0,0,1
145000000,0,59.92,21,561.0,885,5,78.02,693,2.0,1.0,0,1,0,0,1,0,0,1
157000000,0,61.56,12,2050.0,2038,23,79.34,323,2.0,1.0,0,1,0,0,1,1,0,0
84500000,0,49.08,2,2500.0,2960,17,68.12,2960,3.0,1.0,0,1,0,0,1,1,0,0
268000000,1,59.94,2,3940.0,3003,25,82.42,580,3.0,1.0,0,1,0,0,1,0,0,1
430000000,0,84.9926,7,829.0,703,7,109.13,35,3.0,2.0,0,1,0,0,1,0,0,1
234000000,1,59.648,9,149.0,150,3,74.85,60,3.0,2.0,0,1,0,0,1,0,0,1
335000000,0,84.95,3,1367.0,1408,10,104.32,520,3.0,2.0,0,1,0,0,1,0,0,1
424000000,1,83.8,5,158.0,141,4,103.02,11,3.0,2.0,0,1,0,0,1,0,0,1
560000000,1,84.83,13,417.0,375,5,108.21,96,3.0,2.0,0,1,0,0,1,0,0,1
408000000,1,84.96,16,937.0,786,13,108.46,275,3.0,2.0,0,1,1,0,0,0,0,1
231000000,0,84.99,10,2716.0,2302,24,107.86,1028,3.0,2.0,0,1,0,0,1,0,0,1
1085000000,1,84.97,22,9766.0,6864,66,108.23,304,3.0,2.0,1,0,0,1,0,0,0,1
397310000,0,148.51,20,294.0,100,1,184.1,47,3.0,2.0,0,1,0,0,1,0,0,1
420000000,1,59.85,3,580.0,480,6,80.13,198,3.0,1.0,0,1,0,0,1,0,0,1
63000000,0,72.74,9,188.0,299,2,91.21,50,3.0,1.0,0,1,0,0,1,0,0,1
744000000,1,116.308,17,562.0,417,6,145.34,137,4.0,2.0,0,1,0,0,1,0,0,1
1050000000,1,122.91,4,757.0,1382,16,148.76,32,3.0,1.0,1,0,0,1,0,0,0,1
228000000,0,75.75,13,2050.0,2038,23,92.56,300,3.0,1.0,0,1,0,0,1,0,1,0
2460000000,1,165.446,13,6075.0,3410,44,200.12,224,4.0,3.0,1,0,0,1,0,0,0,1
1020000000,1,166.96,12,1119.0,571,15,206.85,99,4.0,2.0,1,0,0,1,0,0,0,1
1523210000,1,142.034,27,2322.0,617,3,190.2,178,4.0,2.0,0,1,0,0,1,0,0,1
305000000,1,84.99,16,284.0,248,2,110.23,105,3.0,2.0,0,1,0,0,1,0,0,1
398000000,1,59.675,8,917.0,782,15,77.53,185,3.0,2.0,0,1,0,0,1,0,0,1
260000000,1,59.8,13,304.0,271,4,76.66,114,3.0,1.0,0,1,0,0,1,0,0,1
270000000,1,59.98,6,648.0,791,7,82.38,116,3.0,1.0,0,1,0,0,1,0,0,1
75000000,1,32.39,5,1500.0,2029,23,45.95,270,1.0,1.0,1,0,0,1,0,1,0,0
450000000,1,59.78,17,293.0,241,3,79.12,18,3.0,1.0,0,1,0,0,1,1,0,0
88500000,0,83.41,13,200.0,188,3,103.67,90,3.0,1.0,0,1,0,0,1,0,0,1
237000000,0,84.9902,9,4697.0,3462,49,111.19,0,3.0,2.0,0,1,0,0,1,0,0,1
900000000,1,84.9,18,9766.0,6864,66,109.62,1978,3.0,2.0,1,0,0,1,0,0,0,1
1050000000,1,84.99,16,7876.0,5563,65,109.4,149,3.0,2.0,1,0,0,1,0,0,0,1
1000000000,1,84.88,6,7712.0,5678,72,109.29,548,3.0,2.0,1,0,0,1,0,0,0,1
288000000,1,84.98,11,170.0,208,2,102.25,5,3.0,2.0,0,1,0,0,1,0,0,1
340000000,0,126.1383,5,918.0,712,15,154.39,104,4.0,2.0,0,1,0,0,1,0,0,1
133000000,0,84.91,17,810.0,604,11,107.79,160,3.0,2.0,0,1,0,0,1,0,0,1
290000000,1,59.91,3,209.0,209,3,77.55,119,3.0,1.0,0,1,0,0,1,0,0,1
83000000,0,59.8,9,3776.0,3382,35,78.1,200,3.0,1.0,0,1,0,0,1,0,0,1
162500000,0,84.96,19,651.0,937,6,104.15,643,3.0,2.0,0,1,0,0,1,0,0,1
82500000,0,75.75,11,121.0,178,1,105.21,52,3.0,2.0,0,1,0,0,1,1,0,0
338000000,0,84.9809,3,683.0,417,3,109.09,176,3.0,2.0,0,1,0,0,1,0,0,1
61000000,0,39.69,3,380.0,520,12,39.69,150,2.0,1.0,0,1,0,0,1,0,0,1
920000000,1,106.645,7,1066.0,1001,9,133.4,156,4.0,2.0,1,0,0,1,0,0,0,1
330000000,0,84.975,3,808.0,710,9,107.58,150,3.0,2.0,0,1,0,0,1,0,0,1
475000000,1,84.9883,3,716.0,544,10,108.59,21,3.0,2.0,0,1,0,0,1,0,0,1
207000000,0,84.88799999999998,5,1578.0,922,9,108.06,150,3.0,2.0,0,1,0,0,1,0,0,1
215000000,0,84.99,8,451.0,450,6,105.73,286,3.0,2.0,0,1,0,0,1,0,0,1
545000000,1,84.99,1,1267.0,1230,22,114.78,182,3.0,2.0,0,1,0,0,1,0,0,1
260000000,0,84.9749,8,829.0,703,7,113.62,112,3.0,2.0,0,1,0,0,1,0,0,1
635000000,1,84.97,8,3310.0,2517,42,107.49,120,3.0,2.0,1,0,0,1,0,0,0,1
900000000,0,152.88,31,749.0,290,1,179.94,114,4.0,2.0,0,1,0,0,1,0,0,1
270000000,1,64.183,13,130.0,115,1,80.62,13,2.0,1.0,0,1,0,0,1,0,0,1
543000000,1,114.86,6,594.0,420,7,154.16,69,3.0,2.0,1,0,0,1,0,0,0,1
94000000,0,59.7561,12,89.0,144,1,78.15,42,2.0,2.0,0,1,0,0,1,0,0,1
338380000,0,146.81,2,1180.0,761,17,176.1,87,4.0,2.0,0,1,0,1,0,0,0,1
345000000,1,59.58,24,2110.0,2496,23,79.89,522,3.0,1.0,0,1,0,0,1,0,1,0
627000000,1,84.97,16,3310.0,2517,42,107.49,1045,3.0,2.0,1,0,0,1,0,0,0,1
950000000,1,84.8,13,7712.0,5678,72,111.52,2938,3.0,2.0,1,0,0,1,0,0,0,1
178000000,1,48.46,3,100.0,270,6,48.46,65,2.0,1.0,0,1,0,0,1,0,0,1
560000000,0,121.3277,11,376.0,336,4,152.79,46,4.0,2.0,0,1,0,0,1,0,0,1
210000000,0,121.65,14,1789.0,1669,10,146.85,250,4.0,2.0,0,1,1,0,0,0,0,1
890000000,1,84.9,15,945.0,773,8,118.02,94,3.0,2.0,1,0,0,1,0,0,0,1
173000000,1,33.18,2,1650.0,1650,12,47.2,486,2.0,1.0,1,0,0,1,0,1,0,0
507000000,1,84.88,1,2091.0,2282,19,107.65,576,3.0,2.0,0,1,0,0,1,0,0,1
380000000,0,134.9,9,249.0,214,3,160.44,42,4.0,2.0,1,0,0,1,0,0,0,1
184000000,0,43.71,10,1197.0,798,8,56.95,228,2.0,1.0,0,1,1,0,0,1,0,0
252000000,0,134.97,6,643.0,632,9,166.95,216,4.0,2.0,1,0,0,1,0,0,0,1
295000000,1,59.94,11,271.0,264,2,82.01,18,3.0,1.0,0,1,0,0,1,0,0,1
180000000,1,59.67,8,1875.0,2075,21,74.38,296,3.0,2.0,0,1,0,0,1,1,0,0
92500000,0,59.39,1,312.0,312,4,71.4,54,3.0,1.0,0,1,0,0,1,0,0,1
590000000,0,127.489,44,1405.0,998,6,170.24,288,4.0,2.0,0,1,0,0,1,0,0,1
740000000,1,66.6,12,1285.0,2550,34,89.88,959,3.0,1.0,1,0,0,1,0,1,0,0
86400000,0,48.39,5,104.0,400,3,67.57,120,2.0,1.0,0,1,0,0,1,1,0,0
297000000,1,53.75,6,511.0,639,5,58.28,400,2.0,1.0,0,1,1,0,0,1,0,0
372000000,0,105.508,27,3287.0,1360,5,132.02,98,3.0,2.0,1,0,1,0,0,0,0,1
410000000,1,59.69,9,242.0,289,3,80.58,289,3.0,1.0,0,1,0,0,1,1,0,0
320000000,1,84.9,1,180.0,256,2,102.26,235,3.0,2.0,0,1,1,0,0,1,0,0
335000000,1,100.35,3,983.0,680,13,122.51,150,3.0,2.0,1,0,0,1,0,0,0,1
273500000,0,84.98,10,401.0,244,2,112.4,60,3.0,2.0,0,1,0,0,1,0,0,1
1050000000,1,127.21,10,1397.0,2161,34,152.74,228,4.0,2.0,1,0,0,1,0,1,0,0
355000000,1,59.85,6,5402.0,5387,49,82.93,324,3.0,1.0,0,1,1,0,0,0,1,0
85000000,0,42.29,8,536.0,1366,14,58.9,413,2.0,1.0,0,1,0,0,1,1,0,0
400000000,1,84.955,1,345.0,238,5,109.42,100,3.0,2.0,0,1,0,0,1,0,0,1
681000000,0,244.19,3,946.0,414,17,293.13,14,4.0,3.0,1,0,0,1,0,0,0,1
203500000,1,49.94,4,350.0,750,5,69.1,210,2.0,1.0,0,1,0,0,1,1,0,0
650000000,1,84.99,14,4418.0,2603,37,111.85,171,3.0,2.0,1,0,0,1,0,0,0,1
2310000000,1,156.5,40,2376.0,813,2,208.54,18,5.0,2.0,1,0,0,1,0,0,0,1
150500000,0,84.86,6,113.0,216,2,103.04,124,3.0,2.0,0,1,0,0,1,0,0,1
140000000,1,59.4,9,188.0,188,2,87.24,94,3.0,1.0,0,1,0,0,1,0,0,1
428000000,1,84.95,1,293.0,241,3,110.41,111,3.0,2.0,0,1,0,0,1,0,0,1
69500000,0,49.77,5,236.0,713,7,67.92,120,2.0,1.0,0,1,0,0,1,0,0,1
630000000,1,84.93,11,226.0,226,2,112.4,226,3.0,2.0,0,1,0,0,1,0,0,1
270000000,0,84.93,6,4700.0,1746,18,104.16,580,3.0,2.0,0,1,0,0,1,0,0,1
630000000,1,63.83,2,190.0,380,4,81.75,88,3.0,1.0,0,1,0,1,0,1,0,0
220000000,0,59.99100000000001,18,572.0,502,5,92.3,92,3.0,2.0,0,1,0,0,1,0,0,1
92000000,0,60.0,16,200.0,124,2,85.95,64,3.0,1.0,1,0,0,1,0,1,0,0
1046000000,1,108.89,8,1164.0,1140,15,117.59,308,4.0,1.0,1,0,0,1,0,1,0,0
73000000,1,36.34,2,1980.0,1980,11,52.81,270,2.0,1.0,0,1,1,0,0,1,0,0
125000000,0,84.9,20,294.0,445,3,107.82,195,3.0,2.0,0,1,0,0,1,0,0,1
435000000,1,84.89,9,182.0,189,3,110.51,84,3.0,2.0,0,1,0,0,1,0,0,1
1450000000,1,84.93,7,3893.0,2444,28,113.7,532,3.0,2.0,1,0,0,1,0,0,0,1
99000000,1,49.94,2,1710.0,1710,10,72.95,120,2.0,1.0,0,1,1,0,0,1,0,0
705000000,1,113.53,3,471.0,374,7,132.8,45,4.0,2.0,0,1,0,0,1,0,0,1
215000000,0,59.9984,16,834.0,756,8,82.54,120,3.0,1.0,1,0,0,1,0,0,0,1
465000000,1,84.98,2,263.0,231,3,106.26,209,3.0,2.0,0,1,0,0,1,0,0,1
420000000,1,58.14,12,1016.0,1016,9,79.91,838,3.0,1.0,1,0,0,1,0,1,0,0
700000000,1,84.67,7,546.0,436,8,108.65,154,3.0,2.0,1,0,0,1,0,0,0,1
96000000,0,49.08,20,2500.0,2960,17,68.12,2960,3.0,1.0,0,1,0,0,1,1,0,0
180000000,0,59.34,16,946.0,648,1,80.92,273,3.0,1.0,0,1,0,0,1,0,0,1
145000000,1,41.3,14,1710.0,1710,10,60.33,30,2.0,1.0,0,1,1,0,0,1,0,0
358600000,1,84.99,2,194.0,139,3,110.54,15,3.0,2.0,0,1,0,0,1,0,0,1
225000000,0,85.0,17,2381.0,1391,14,107.24,138,3.0,2.0,0,1,0,0,1,0,0,1
90000000,0,73.2,1,1035.0,1016,11,93.81,134,3.0,1.0,0,1,0,0,1,0,0,1
75100000,0,59.8,21,422.0,424,4,79.5,238,3.0,1.0,0,1,0,0,1,0,0,1
460000000,1,84.8681,15,588.0,528,12,105.73,206,3.0,2.0,0,1,0,0,1,0,0,1
340000000,1,84.87,3,1252.0,1668,18,105.79,56,3.0,2.0,1,0,0,1,0,0,0,1
285000000,1,51.24,8,607.0,417,3,68.59,102,2.0,1.0,0,1,0,0,1,1,0,0
280000000,1,59.6,4,253.0,236,3,74.22,30,3.0,2.0,0,1,0,0,1,0,0,1
255000000,1,84.94,2,3481.0,2678,25,102.02,164,3.0,2.0,0,1,0,0,1,0,0,1
420000000,1,84.9,21,134.0,118,1,107.5,101,3.0,2.0,0,1,0,0,1,0,0,1
270000000,1,59.55,6,1415.0,1102,14,75.06,343,3.0,1.0,0,1,0,0,1,1,0,0
82000000,1,45.9,11,2800.0,2830,23,64.82,360,2.0,1.0,1,0,0,1,0,1,0,0
190000000,0,59.94,12,643.0,632,9,74.14,284,3.0,1.0,1,0,0,1,0,0,0,1
73800000,0,30.49,18,265.0,512,1,40.83,270,1.0,1.0,0,1,0,0,1,0,0,1
105000000,0,73.56,12,551.0,498,4,94.25,134,3.0,2.0,0,1,0,0,1,0,0,1
1445000000,1,144.33,10,300.0,408,4,156.08,96,4.0,2.0,1,0,0,1,0,1,0,0
620000000,1,53.06,8,400.0,900,8,73.43,180,3.0,1.0,1,0,1,0,0,1,0,0
295000000,0,84.84,18,938.0,938,12,105.79,162,3.0,2.0,0,1,0,1,0,0,0,1
185000000,1,45.9,8,2800.0,2830,23,64.82,360,2.0,1.0,1,0,0,1,0,1,0,0
517000000,1,84.8,13,625.0,537,8,109.87,537,3.0,2.0,1,0,0,1,0,0,0,1
297500000,1,84.46,4,270.0,386,5,101.43,206,3.0,2.0,0,1,0,0,1,0,0,1
172500000,0,84.99,14,862.0,831,12,106.78,120,3.0,2.0,0,1,0,0,1,0,0,1
460000000,1,66.225,9,1920.0,960,13,87.85,300,3.0,1.0,0,1,1,0,0,1,0,0
240000000,1,60.0,21,5402.0,5387,49,80.43,312,3.0,1.0,0,1,1,0,0,0,0,1
260000000,0,84.9803,15,1846.0,1638,16,112.39,240,3.0,2.0,0,1,0,0,1,0,0,1
520000000,1,84.89,4,274.0,232,5,113.0,0,3.0,2.0,0,1,0,0,1,0,0,1
222500000,1,59.445,7,2300.0,1981,18,80.71,223,2.0,1.0,1,0,0,1,0,1,0,0
300000000,0,116.69,4,1158.0,655,13,143.47,112,4.0,2.0,1,0,0,1,0,0,0,1
484300000,0,149.5497,2,5755.0,3000,15,197.4,396,4.0,2.0,0,1,0,0,1,0,0,1
95000000,0,46.27,8,1340.0,1340,10,65.78,1340,3.0,1.0,0,1,0,0,1,0,0,1
430000000,0,84.9924,2,1659.0,809,13,113.52,119,3.0,2.0,0,1,0,0,1,0,1,0
250000000,0,84.5,8,39.0,150,1,101.73,75,3.0,2.0,0,1,0,0,1,0,0,1
200000000,0,154.91,1,1152.0,998,9,190.26,46,4.0,2.0,0,1,0,0,1,0,0,1
710000000,1,79.93,3,959.0,1372,47,79.93,100,3.0,1.0,0,1,1,0,0,0,0,1
313000000,0,102.61,13,1673.0,1424,18,124.73,76,3.0,2.0,0,1,0,0,1,0,0,1
740000000,1,92.56,10,692.0,577,5,99.3,1,3.0,1.0,0,1,0,1,0,0,0,1
500000000,1,90.95,18,316.0,261,3,118.75,120,3.0,2.0,0,1,0,0,1,0,0,1
340000000,1,65.46,7,300.0,383,3,88.24,233,3.0,1.0,0,1,0,0,1,1,0,0
1260000000,1,84.98200000000001,13,6075.0,3410,44,116.7,182,3.0,2.0,1,0,0,1,0,0,0,1
180000000,0,65.16,5,390.0,390,13,80.34,300,3.0,1.0,0,1,0,0,1,0,0,1
717000000,1,71.2,11,2100.0,2100,21,92.59,532,3.0,1.0,1,0,0,1,0,1,0,0
245000000,1,58.01,5,1500.0,2029,23,80.26,562,2.0,1.0,1,0,0,1,0,1,0,0
165000000,1,56.88,11,220.0,473,4,74.12,252,3.0,1.0,0,1,0,0,1,1,0,0
447000000,0,150.28,5,287.0,612,6,178.7,72,4.0,2.0,0,1,0,0,1,0,0,1
170000000,1,53.16,7,4753.0,3169,30,73.43,605,2.0,1.0,0,1,0,0,1,1,0,0
500000000,1,84.66,15,912.0,912,8,107.46,135,3.0,1.0,1,0,0,0,1,1,0,0
443000000,1,39.53,14,700.0,822,6,56.5,322,3.0,1.0,1,0,0,1,0,1,0,0
255000000,1,35.22,10,285.0,365,1,50.63,279,1.0,1.0,0,1,0,0,1,0,0,1
448000000,1,59.43,3,2968.0,3710,33,77.92,1260,3.0,1.0,0,1,1,0,0,1,0,0
283000000,0,84.84200000000001,18,1323.0,1190,11,108.88,329,3.0,2.0,0,1,0,0,1,0,0,1
585000000,1,84.92,1,1174.0,800,10,113.47,202,3.0,2.0,0,1,0,0,1,0,0,1
590000000,1,114.99,3,540.0,407,7,138.47,16,4.0,2.0,0,1,0,0,1,0,0,1
185000000,0,83.1,15,206.0,287,2,104.67,117,3.0,2.0,0,1,0,0,1,0,0,1
650000000,1,84.29,25,1580.0,1330,22,110.34,289,3.0,2.0,0,1,0,0,1,0,0,1
107000000,0,59.69,21,175.0,274,1,82.04,125,3.0,1.0,0,1,0,0,1,1,0,0
415000000,1,114.99,3,2721.0,2002,25,159.02,23,4.0,2.0,0,1,0,0,1,0,0,1
920000000,1,84.99,26,7876.0,5563,65,109.35,828,3.0,2.0,1,0,0,1,0,0,0,1
295300000,0,84.98700000000002,8,554.0,480,13,111.79,24,3.0,2.0,0,1,0,0,1,0,0,1
397000000,1,84.87,3,1252.0,1668,18,105.99,1180,3.0,2.0,1,0,0,1,0,0,0,1
158000000,0,84.985,9,612.0,1131,9,108.1,505,3.0,2.0,0,1,0,0,1,1,0,0
293000000,1,59.92,5,409.0,353,6,90.28,45,3.0,1.0,1,0,0,1,0,1,0,0
380000000,1,84.71,6,250.0,193,2,105.79,52,3.0,2.0,0,1,0,0,1,0,0,1
160000000,1,53.24,14,477.0,477,5,72.72,139,3.0,1.0,0,1,0,0,1,1,0,0
630000000,1,84.91,8,364.0,364,6,97.39,364,3.0,2.0,0,1,0,0,1,0,0,1
190000000,1,41.3,10,4471.0,2634,21,60.56,90,2.0,1.0,1,0,0,1,0,1,0,0
525000000,1,84.93,3,567.0,498,7,102.23,150,3.0,2.0,0,1,0,0,1,0,0,1
95000000,0,84.98,2,955.0,894,5,104.42,546,3.0,2.0,0,1,0,0,1,0,0,1
472000000,1,84.88,11,1834.0,1466,19,113.33,166,3.0,2.0,1,0,0,1,0,0,0,1
210000000,1,59.88,15,241.0,336,4,84.58,216,2.0,1.0,0,1,0,0,1,1,0,0
665000000,1,109.06,10,392.0,349,8,147.51,29,4.0,2.0,0,1,0,0,1,0,0,1
505000000,0,84.98,27,1323.0,1190,11,112.83,414,3.0,2.0,0,1,0,0,1,0,0,1
635000000,1,84.985,9,1080.0,982,14,104.05,408,3.0,2.0,0,1,1,0,0,0,0,1
590000000,1,84.61,15,128.0,183,2,102.0,86,3.0,1.0,0,1,0,0,1,0,0,1
405000000,1,84.85,6,304.0,263,3,108.28,129,3.0,2.0,0,1,0,0,1,0,0,1
168000000,1,59.88,5,2366.0,1971,28,85.56,115,3.0,1.0,0,1,0,0,1,0,0,1
682500000,0,117.745,40,3728.0,1631,3,172.0,50,4.0,2.0,0,1,0,0,1,0,0,1
880000000,1,108.89,7,1164.0,1140,15,117.59,308,4.0,1.0,1,0,0,1,0,1,0,0
180000000,0,101.94,1,655.0,655,10,128.43,116,4.0,2.0,1,0,0,1,0,0,0,1
320000000,0,74.0554,6,481.0,416,5,97.66,100,3.0,2.0,0,1,0,0,1,0,0,1
374100000,1,84.77,11,181.0,130,3,109.5,82,3.0,2.0,0,1,0,0,1,0,0,1
278000000,0,84.8,17,2919.0,2290,20,114.17,677,3.0,2.0,0,1,0,0,1,0,0,1
